datetime,open,high,low,close,volume,candle,bb_upper,bb_middle,bb_lower,returns,stoch_k,stoch_d,short_ema,long_ema,short_vama,long_vama,ticker,trading,trend_cnt,dtrend_cnt,profit
2020-12-01 14:00:00,6.699,6.7,6.451,6.501,16101.03713,-0.1979999999999995,7.021713713750234,6.7113,6.400886286249765,-0.029701492537313356,34.75750577367209,44.380292532717476,6.663974271527056,6.6829995942494484,6.722791838848218,6.746669948226946,ETCUSD,SELL,0.0,1.0,0.0
2020-12-01 16:00:00,6.513,6.513,6.25,6.31,67624.37131,-0.2030000000000003,7.051439915751172,6.699600000000001,6.34776008424883,-0.029380095369943238,12.702078521939894,35.06543494996151,6.599594287688518,6.646815293542754,6.57746910788611,6.72944014376415,ETCUSD,SELL,0.0,2.0,0.0
2020-12-01 18:00:00,6.319,6.46,6.216,6.347,29269.74255,0.02800000000000047,7.06661659780584,6.692950000000001,6.319283402194161,0.00586370839936623,16.974595842956155,21.47806004618938,6.553655778614466,6.617781939328504,6.531105882125016,6.723569294494962,ETCUSD,SELL,0.0,0.0,0.0
2020-12-01 20:00:00,6.346,6.449,6.321,6.412,22311.32381,0.06599999999999984,7.075329209376363,6.681450000000001,6.287570790623638,0.010241058767921807,24.480369515011528,18.052347959969193,6.527894550547665,6.5978863576169395,6.509616358516203,6.720489441441545,ETCUSD,SELL,1.0,0.0,0.0
2020-12-01 22:00:00,6.418,6.5,6.353,6.41,20798.45442,-0.008000000000000007,7.082921461523842,6.6720500000000005,6.261178538476159,-0.0003119151590766922,24.249422632794463,21.90146266358738,6.50645534284614,6.579747177947847,6.4942828664442,6.719559526709075,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 00:00:00,6.414,6.58,6.411,6.551,16309.01008,0.13700000000000045,7.0788629986776765,6.664700000000001,6.250537001322325,0.021996879875195052,46.12352168199736,31.617771276601115,6.514555556884643,6.57697544672338,6.463749107869217,6.719437827635894,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 02:00:00,6.552,6.62,6.438,6.539,24128.13448,-0.0129999999999999,7.067832262638962,6.653150000000001,6.23846773736104,-0.0018317814074187977,44.54664914586064,38.30653115355082,6.519000533332394,6.573318262157412,6.471814837373278,6.709641110465048,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 04:00:00,6.541,6.585,6.504,6.555,7071.66444,0.013999999999999346,7.059917167949666,6.64455,6.229182832050333,0.0024468573176326114,46.649145860709524,45.77310556285584,6.525546532218074,6.571556019865861,6.4445032260990684,6.707490003827431,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 06:00:00,6.547,6.8,6.356,6.41,39166.68568,-0.13699999999999957,7.052243931466219,6.6274500000000005,6.202656068533782,-0.022120518688024338,27.595269382391578,39.59702146298724,6.5045363877035225,6.556029063151254,6.425981298670874,6.690054369083495,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 08:00:00,6.436,6.54,6.299,6.41,31422.0794,-0.0259999999999998,7.026933618477307,6.60535,6.183766381522692,0.0,33.227848101265835,35.82408778145564,6.487346826231856,6.542006593322042,6.412295100590084,6.6643350742118015,ETCUSD,SELL,0.0,1.0,0.0
2020-12-02 10:00:00,6.417,6.44,6.281,6.37,29460.15495,-0.04699999999999971,6.971309603668704,6.575149999999999,6.178990396331294,-0.006240249609984372,26.36986301369863,29.06432683245201,6.466009894728962,6.525502616332303,6.403522073694286,6.60366610522086,ETCUSD,SELL,0.0,2.0,0.0
2020-12-02 12:00:00,6.363,6.549,6.358,6.481,24021.48218,0.11799999999999944,6.916950286607492,6.55335,6.189749713392508,0.017425431711145967,45.3767123287671,34.99147448124385,6.468735488075507,6.521235640990432,6.433411577070711,6.53236855365817,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 14:00:00,6.484,6.507,6.424,6.465,10496.86321,-0.019000000000000128,6.858320137826164,6.531649999999999,6.204979862173834,-0.002468754821786767,42.63698630136983,38.12785388127852,6.46805628402814,6.515847152946723,6.44383659434309,6.509563181886282,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 16:00:00,6.469,6.7,6.44,6.579,22655.69287,0.10999999999999943,6.798389849608024,6.516249999999999,6.234110150391975,0.017633410672853733,62.15753424657531,50.05707762557074,6.488228461598687,6.521894928274872,6.463025744096432,6.502403453721356,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 18:00:00,6.576,6.692,6.537,6.595,12637.91693,0.019000000000000128,6.751244132422399,6.504900000000001,6.258555867577603,0.0024319805441557207,64.89726027397256,56.56392694063923,6.507641935394817,6.528892088891042,6.475916181890012,6.4976745810040875,ETCUSD,SELL,1.0,0.0,0.0
2020-12-02 20:00:00,6.593,6.75,6.502,6.511,20039.74552,-0.08199999999999985,6.693747149372424,6.490399999999999,6.287052850627575,-0.012736921910538213,50.51369863013701,59.189497716894955,6.508252504608039,6.527180384135774,6.475754746770944,6.476235732956857,ETCUSD,SELL,0.0,0.0,0.0
2020-12-02 22:00:00,6.514,6.675,6.453,6.53,18043.52581,0.016000000000000014,6.697403860107877,6.49375,6.290096139892124,0.0029181385347873956,47.97687861271685,54.4626125056088,6.51220665832864,6.527450015856723,6.47533460415385,6.480875915960261,ETCUSD,SELL,0.0,0.0,0.0
2020-12-03 00:00:00,6.544,6.587,6.49,6.53,8934.48321,-0.013999999999999346,6.679376149401095,6.487900000000001,6.296423850598907,0.0,47.97687861271685,48.82248528519023,6.5154418539677526,6.5276937686511705,6.475415489056064,6.464055668950217,ETCUSD,SELL,0.0,0.0,0.0
2020-12-03 02:00:00,6.516,6.567,6.455,6.463,11283.0713,-0.052999999999999936,6.672778425313198,6.48345,6.294121574686803,-0.01026033690658501,35.06743737957617,43.67373153500328,6.505906868683323,6.52151187110033,6.486781931253395,6.457317904223169,ETCUSD,SELL,0.0,1.0,0.0
2020-12-03 04:00:00,6.47,6.519,6.46,6.501,8745.34437,0.031000000000000583,6.633565118327695,6.4735,6.313434881672304,0.005879622466346879,42.389210019267935,41.81117533718698,6.505014702875237,6.519552455976584,6.49962145237761,6.450973842991867,ETCUSD,SELL,0.0,0.0,0.0
2020-12-03 06:00:00,6.488,6.7,6.463,6.633,32316.85323,0.14499999999999957,6.655125892821293,6.4801,6.305074107178707,0.02030456852791862,67.82273603082855,48.42646114322421,6.528284924755193,6.530386517509193,6.546707275442559,6.469096044785844,ETCUSD,SELL,1.0,0.0,0.0
2020-12-03 08:00:00,6.633,6.76,6.537,6.654,24723.03641,0.020999999999999908,6.6695313010246045,6.4973,6.325068698975396,0.003165988240615203,71.86897880539502,60.69364161849717,6.551142346064812,6.542188337792507,6.57222053774713,6.505452541860642,ETCUSD,BUY,2.0,0.0,0.0
2020-12-03 10:00:00,6.666,6.695,6.55,6.647,24752.35955,-0.019000000000000128,6.681646856760712,6.512299999999999,6.342953143239286,-0.0010519987977155587,76.40918580375794,72.0336335466605,6.568571094576617,6.552192725434404,6.587935219852488,6.526001500104968,ETCUSD,HOLD,0.0,0.0,0.0
2020-12-03 12:00:00,6.647,6.67,6.54,6.588,13907.87885,-0.05900000000000016,6.686752648635622,6.5211,6.355447351364377,-0.00887618474499774,64.09185803757835,70.79000754891042,6.572103636791912,6.555609841067896,6.588897846459204,6.5333383972221615,ETCUSD,HOLD,0.0,1.0,0.0
2020-12-03 14:00:00,6.588,6.67,6.528,6.56,44196.20665,-0.02800000000000047,6.686473233623479,6.5286,6.370726766376521,-0.004250151791135415,50.24875621890544,63.58326668674724,6.569902968443352,6.556028716591841,6.582939261294852,6.540729299342008,ETCUSD,HOLD,0.0,2.0,0.0
2020-12-03 16:00:00,6.554,6.61,6.533,6.598,26129.37027,0.043999999999999595,6.691601928420607,6.53095,6.370298071579392,0.005792682926829329,51.78571428571422,55.375442847399334,6.5750115331464745,6.56003259891859,6.590316965235677,6.5447772289685515,ETCUSD,HOLD,0.0,0.0,0.0
2020-12-03 18:00:00,6.601,6.603,6.46,6.476,24714.26774,-0.125,6.690247853981378,6.527800000000001,6.3653521460186235,-0.018490451652015794,11.249999999999892,37.761490168206514,6.557009397255806,6.552017509252747,6.583696930350904,6.540348604501237,ETCUSD,HOLD,0.0,0.0,0.0
2020-12-03 20:00:00,6.461,6.487,6.395,6.395,49412.84933,-0.06600000000000072,6.69206980063413,6.519799999999999,6.347530199365869,-0.012507720815318146,0.0,21.0119047619047,6.52755309105781,6.537043202081646,6.558530340966303,6.524323131287987,ETCUSD,HOLD,0.0,1.0,0.0
2020-12-03 22:00:00,6.394,6.45,6.319,6.393,19432.72209,-0.001000000000000334,6.6936515198921525,6.518949999999999,6.344248480107846,-0.00031274433150896286,16.780045351473895,9.343348450491257,6.5030888572456105,6.523307989321052,6.553910062189359,6.524543138791153,ETCUSD,HOLD,0.0,2.0,0.0
2020-12-04 00:00:00,6.39,6.464,6.385,6.408,11133.9452,0.018000000000000682,6.693816192223097,6.5188500000000005,6.343883807776904,0.002346316283435179,20.18140589569171,12.320483749055198,6.485799953619406,6.512314100626573,6.551522708157389,6.526460551384998,ETCUSD,HOLD,0.0,0.0,0.0
