datetime,open,high,low,close,volume,candle,bb_upper,bb_middle,bb_lower,returns,stoch_k,stoch_d,short_ema,long_ema,short_vama,long_vama,ticker,anomoly,trading,trend_cnt,dtrend_cnt,profit
2020-11-23 12:00:00,0.3898169803,0.395579302,0.38066632425,0.382534971,538854.62235194,-0.007282009300000003,0.38270652960687146,0.35821828679625,0.33373004398562855,-0.01804004996149755,65.80148342640007,68.2988545382632,0.36656969985224935,0.36019494618714315,0.3670782560239679,0.36518922931796083,LUNAUSD,1,SELL,0.0,1.0,0.0
2020-11-23 14:00:00,0.3824837408,0.3871994247999999,0.3799703074,0.381558606575,413927.69769097003,-0.0009251342250000127,0.3846279744513089,0.35869038847625,0.3327528025011911,-0.0025523533768628814,64.22396854425412,69.06055348738238,0.3692958459317513,0.36226741254793215,0.36885177936293667,0.3650329247109546,LUNAUSD,1,SELL,0.0,2.0,0.0
2020-11-23 16:00:00,0.381622186275,0.38257750640000004,0.3755143287,0.3795722316,410544.55431889,-0.002049954675000021,0.38707480144316364,0.35953791026625,0.3320010190893363,-0.0052059498613605815,61.014576636529824,63.680009535728004,0.37116477907584294,0.3639431674275962,0.3701963686255962,0.3658176408690003,LUNAUSD,1,SELL,0.0,3.0,0.0
2020-11-23 18:00:00,0.378920363175,0.38392182134999997,0.37744420265,0.380503354425,246039.38944695,0.0015829912499999987,0.38971900298344053,0.36064327023750004,0.33156753749155954,0.002453084676597772,62.51899453207464,62.58584657095287,0.37286307314998307,0.3655442532888762,0.37176304777208713,0.3665700582097177,LUNAUSD,1,BUY,0.0,0.0,0.0
2020-11-23 20:00:00,0.38035832519999996,0.38072907390000005,0.3746716933,0.37619056640000004,232056.35202993,-0.004167758799999921,0.3909706598646197,0.36227665490625,0.3335826499478803,-0.011334428395558427,55.55081019559768,59.694793788067386,0.37346818015943467,0.3665720840946115,0.3732147279727814,0.3676105653692444,LUNAUSD,1,HOLD,0.0,0.0,0.0
2020-11-23 22:00:00,0.3762020864,0.38826836887499994,0.3710287954,0.387068091675,720984.75621188,0.01086600527499998,0.3940387579472305,0.36429299233,0.33454722671276954,0.028914933670702414,72.66613450138793,63.57864640968675,0.37594125327795175,0.3685482580442959,0.3752091530117916,0.3696876457632895,LUNAUSD,1,HOLD,0.0,0.0,0.0
2020-11-24 00:00:00,0.38696453977499995,0.39977666482499996,0.38619543995,0.39345161714999993,711901.14465577,0.006487077374999983,0.3981450360876638,0.36642854656874996,0.33471205704983614,0.016491996143045196,82.57249213583839,70.26314561094132,0.3791253370648272,0.3709465492671894,0.3798053631972995,0.3715144305446818,LUNAUSD,1,HOLD,1.0,0.0,0.0
2020-11-24 02:00:00,0.393455199975,0.4012536875,0.38322760079999996,0.3860758791,558075.61537377,-0.007379320874999984,0.40029224809145186,0.36808623591374995,0.33588022373604803,-0.01874623899992256,68.09070349205737,74.44311004309456,0.38038919580021385,0.37240201183482236,0.38208511183009497,0.3725480006077136,LUNAUSD,0,HOLD,0.0,0.0,0.0
2020-11-24 04:00:00,0.38652189675000004,0.39484345145,0.38538227445000006,0.3902718402,530220.4282537999,0.0037499434499999595,0.40302465466375237,0.36961408032375,0.3362035059837476,0.01086822908952878,75.01408161149573,75.22575907979716,0.382186184277839,0.3741194597625068,0.38689885625147935,0.37368976962597994,LUNAUSD,0,HOLD,0.0,0.0,0.0
2020-11-24 06:00:00,0.38975220135,0.40394898225,0.38788503074999997,0.4020327138,550539.06899498,0.012280512450000003,0.4076387453719596,0.37191672183374996,0.33619469829554033,0.030135081214091697,95.9872354292786,79.69734017761057,0.3857948808602633,0.3767998355324347,0.38794028878988074,0.37519140502705606,LUNAUSD,1,HOLD,1.0,0.0,0.0
2020-11-24 08:00:00,0.402304892625,0.4209574377,0.40028456160000003,0.419731310375,1863553.91433534,0.01742641774999998,0.4154075688110346,0.37543777345499996,0.33546797809896534,0.044022777170826366,98.09724534947026,89.69952079674819,0.3919654718788736,0.3809190966564005,0.3984133363607047,0.38117357959539455,LUNAUSD,1,HOLD,2.0,0.0,0.0
2020-11-24 10:00:00,0.4201622304,0.42867119377499996,0.41522815285,0.41846540175,763739.87400127,-0.0016968286499999818,0.4206530569277837,0.37915785423,0.33766265153221625,-0.0030159976006293165,85.10594850103973,93.0634764265962,0.3967838524862617,0.384519090796441,0.40178596541384265,0.38375183445474553,LUNAUSD,0,HOLD,0.0,0.0,0.0
2020-11-24 12:00:00,0.41830200527499994,0.42513106840000003,0.418177807425,0.42427553012499997,172938.53320858997,0.005973524850000023,0.4260524726125021,0.3831025943325,0.34015271605249786,0.013884369772751315,92.9865799050428,92.06325791851759,0.4017825188837131,0.3883285449826016,0.40378848781659765,0.38479777392074094,LUNAUSD,0,HOLD,0.0,0.0,0.0
2020-11-24 14:00:00,0.42393188887499994,0.42495234800000004,0.4150934049,0.417734438625,294118.50761368,-0.006197450249999958,0.4296690328348724,0.38625819090999997,0.34284734898512753,-0.015417084030447947,81.02654390115845,86.37302410241365,0.4046829531696349,0.39114457381377443,0.4052935130700384,0.38635100323810806,LUNAUSD,0,HOLD,0.0,0.0,0.0
